review_id,sent_nb,reviee_sent,price_pattern_label,price_human_label,packaging_pattern_label,packaging_human_label,color_pattern_label,color_human_label,pigmented_pattern_label,pigmented_human_label,staying_power_pattern_label,staying_power_human_label,moist_pattern_label,moist_human_label,aroma_pattern_label,aroma_human_label
9531,45,warnanya di bibir sesuai dengan warna pada kemasannya.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9531,46,"saat lipstick belum begitu kering, warnanya masih terlihat glossy, tapi kalau sudah benar2 kering sangat awet hampir 24 jam.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
4505,48,"dibandingkan warna nudeist, si pink pong ini lebih tahan lama dipakainya.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
4505,49,kurang suka sama baunya kaya plastic scents atau cat ya?,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg
4505,51,cari di store sering keabisan katanya sih banyak yang beli karena warnanya bagus.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9772,53,"warna ping pong ini cantik pink fushia gitu dan wearable banget untuk dipake kemana aja, ga biking muka keliatan kusam walau sedikit jadi pusat perhatian karna warnanya yg terang ini.",unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9772,54,sekali apply langsung keluar warnanya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown
16027,57,this is my second item of bourjuis lipstick..warnanya terang dan pigmented.,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
16027,58,"aku pake kalo acara malem atau ngedate bareng suami..  karena aku lebih suka bright color, pake lipstik ini meningkatan rasa percaya diri aku sihh..fit in banget lah pokoknya.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3891,2,pigmented bgt langsung mengcoverage warna bibir asli.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
3891,3,paling suka sama staying powernya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
3891,4,aweeet banget dipake seharian.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
3891,5,"latte c cocok buat daily use, tapi sayangnya warnanya ketuaan buat aku yg masih umur 20 he he he.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3956,8,"shade: innocent vixen...  sampai sekarang, masih bingung cara pakenya... dead matte banget... belum bisa apply ke bibir... pas coba di awal, rasanya pekat sekali.. dan susah hilang... sepertinya harus apply tipis2, karena kalau berkali2 bakal tebal bgt nih bibir...",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,pos,unknown,unknown,unknown,unknown
6118,10,cracking2 gitu di bibir.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
6118,12,"surprisingly shade ini performanya oke, staying power bisa sampai 4-5 jam, habis makan juga nggak ilang.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6118,13,warnanya pigmented banget dan irip sama riotnya lime crime.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
6118,15,"packagingnya menurutku bagus, tutupnya gold jadi terkesan mewah.",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3653,18,coveragenya oke sih.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown
3653,20,awet 6jaman masi oke.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
3653,21,pake makan keringan gtu masi oke sih cuma kalo makan berkuah jd ga enak.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
3653,22,mungkin krn pemakaianku uda lebih dari 6jam dan habis makan berkuah jadi bersihinnya gampang tinggal di ilangin pake tissu kering,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
8119,23,"temen yang lihat aku pakai lipstik ini katanya aku kayak orang sakit..padahal aku suka warnanya... yang gak aku suka dari lipstik ini cuma baunya yang kayak cat banget..berasa ngunyah tip ex tiap pakai ini :| gak berani pakai sendiri, selalu kutumpuk warna lain supaya wearable.",unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,neg,neg
8119,24,belum pernah coba dipakai trus setelahnya makan besar jadi ga bisa bicara soal staying power setelah makan besar.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,pos,unknown,unknown,unknown,unknown
5535,27,dari segi staying powernya sih oke banget ya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
5535,28,"teksturnya aku gak suka, baunya jg gak suka, ini craky banget di bibir aku, blm lama pakai sudah pecah dan gak nyaman di bibir aku.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,neg
11061,1,ini bagus wrnanya aku sukaaaa walopun di aku jatuhnya lebih gelap lagi yaaa hahahahaha seneng aja liat wrna ini nggak bikin kusem muka untungnya dan formulanya ini pas di aku nggak seret nggak licin jugaaa cuma packaginya lipsticknya aneh emm wrna emas dan packaging luarnya sih udah bagussss cuma puteran nya aja yg jelek masa pas dipake muter kebawah sndiri liipsticknya -_- aneh bgtt deh punya 2 shade dan smuanya gt hmmmmmunknown. but i love 1995,unknown,unknown,neg,neg,neg,pos,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
24670,2,pertama kali shade 1995 ini keluar selalu kehabisan.. hasil colab jaclyn hill dgn gerard cosmetics.. warna brown ini lg hits banget sebagai kylie jenner lips… di review sih warna nya agak terang tapi asli nya lebih gelap.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
24670,3,tapi tetep cantik dan wajib jadi koleksi.karna warna nya yg unik.,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
24670,5,hasil nya matte dan pigmented..  packaging nya mewah.,unknown,unknown,unknown,pos,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
6927,7,i love this colour.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6927,9,packagingnya ngga keliatan murahan.,unknown,unknown,neg,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6927,10,"too bad untuk lipstick $18, dia ini ngga ada boxnya.",unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6927,11,"staying powernya so so, that's why kalo pake ini harus selalu sedia untuk retouch.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6927,12,yang bikin ngga suka adalah baunya yang menurutku aneh.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg
9167,16,kalau warna dan packaging memang bagus dan menarik tapi tekstur lippennya sendiri sangat seret di bibir dan setara dg brand lain yg harganya setengah dari produk ini.,unknown,unknown,pos,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
11020,17,"shade warna deep brown reddish,  warna tahun 90'an tapi lagi kekinian  di pakai seret, dan butuh beberapa kali swatch agar dapat real colournya.",unknown,unknown,unknown,unknown,unknown,pos,unknown,neg,unknown,unknown,unknown,neg,unknown,unknown
11020,18,"menggumpal dan ga rata di bibir kering banget,  casing mirip dengan mac, tapi terbuat dari plastik(bukan atom kaya lipen mahal lainnya)  ringkih dan mudah pecah warna gold yang bikin casing jadi mewah  at all not recommended,  untuk lipstik seharga 200rban better not buy this banyak kekurangannya.",unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,unknown,unknown
12700,19,"rave review di mana-mana tentang lipstik ini, tapi warnanya terlihat sangat gelap di bibirku, ga seperti swatches di internet.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12700,20,"selain itu teksturnya juga terlalu kering, dan entah karena hal apa (nggak merasa pernah jatuhin lipstik ini) tapi pada pemakaian kedua lipstiknya langsung patah.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
20010,1,"masuk dalam wishlist saya .. belum pernah juga coba lipstik warna ini ..  waktu liat temen saya pake lipstik ini , warna nya bagus.. saya terlalu kebiru2an.. jadi harus menyesuaikan sama makeup juga ..",unknown,unknown,unknown,unknown,pos,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8181,3,"tapi lumayan cakep sih warna nya :)   teksturnya agak creamy, hasil lippen nya gak matte tapi jg gak glossy.",unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8181,4,ketahanan standar ajah sih 2-3 jam mulai meredup.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
8181,5,kalo di pake makan ya pasti harus touch up.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
7709,1,cukup awet dan lebih gampang di apply daripada poison apple.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
7709,2,"warnanya orange terang, super ngejreng dan kayanya lebih cocok ke fair skin daripada dark skin ya.",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7709,3,pigmented banget jadi sekali oles sudah cukup.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
7709,5,bau nya juga masih menyengat dan drying di bibir.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,neg
16585,1,yang bikin naksir pertama kali: packaging rose gold nya.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16585,4,"sangat pigmented, cukup sekali stroke pun warna sudah terlihat memukau.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
16585,5,"jangan lupa prep and prime your lips before applying this lipstick, karena bisa bikin bibir kering dan aplikasi terlihat patchy.",unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,neg,neg,unknown,unknown
17172,6,warnanya pigmented banget dan langsung bisa menutup warna kehitaman bibir saya.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
17172,9,"teksturnya deadly matte, jadi buat yang berbibir kering lebih baik menggunakan lip balm, dan blot lip balm nya dengan tissue terlebih dahulu sebelum memakai si riri woo ini.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
204,15,superb staying power.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
1766,21,"teksturnya retro matte, jadi cukup kering.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
1766,22,warnanya sangat pigmented.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
2196,24,tahan lama warnanya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
2196,25,a little bit drying.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
2196,27,"pertama kali pake, aduh kering banget.. ga bisa glide lipsticknya.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
2196,29,"very very drying at first, berasa lipsticknya sucks out moisture from my lips.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
2196,32,packagingnya.. aduh bagus bangettt hahaha aku dapet yang packaging rose gold.. super pretty!!,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2196,33,"kalo sampe lipsticknya abis aku ga mau buang tempatnya sama kotaknya, mau buat pajangan aja hahahaa",unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
156,5,"staying power cukup ok, 6 jam an tapi sayangnya di bibir yang sering kering kayak aku dia bikin kering.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,neg,neg,unknown,unknown
156,6,dan kalau di reapply jadi menggumpal.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown
475,8,love: - warnanya cantik sekali.,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
475,11,"- ada wangi yang lembut - meluncur dengan halus saat diaplikasi di bibir - warnanya tahan lama di bibir  hate: - bikin bibir kering, walaupun sudah pakai lipbalm!",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,neg,neg,pos,pos
475,12,hiks... - tahan lama kalau sambil bikin bibir kering pecah2 kan sayang banget ya?,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,neg,neg,unknown,unknown
1263,4,menurut gue warnanya juga lebih unik sih.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1263,6,teksturnya memang matte tapi karena matte itu jadi lebih tahan lama.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
4906,7,"a classic red, bold shade for everyone.",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4906,11,"karena matte, hasilnya juga pasti long lasting.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
11052,13,cantik bgt hasilnya menyenangkan selalu nggak pernah failed ngerasa sexy sama wrna ruby woo  krn di aku jd makin gelap krn aku pigmented lips hahahaha puas sama si ruby woo drpd sodaranya si riri...,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,neg,unknown,unknown,unknown,unknown,unknown
34062,14,"ini warna merah yang perfect bngt buat kulit ku, ga tahan deh liat gincu ini, bawaanya pengen di pakai tiap hari aja.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
34062,15,"bikin seger dan cerah muka, tahan lama sampai 5 jam, klopun seandainya di bawa makan, cuma ilang di bagian dalamnya aja.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
1020,19,"karena ini, ruby woo agak tricky untuk dipakai dan lebih bikin bibir kering.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
2364,27,"imo formulanya agak susah glides untuk keduanya kalo di apply tanpa lipbalm, both color are gorgeous great pigmentation, staining, and awsome staying power.",unknown,unknown,unknown,unknown,unknown,pos,unknown,pos,pos,pos,unknown,unknown,unknown,unknown
2364,28,non drying neither moisturizing.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
3821,31,"suka sekali dg mac retro matte, karena selain warnanya gonjreng dan cakep, awetnya juara.. kalo pake lipstick ini berasa georgeus dan pede.. warnanya opaque, sekali aplikasi langsung keluar warnanya... warna2 mac retro matte hampir semuanya adalah warna2 bold dan terang..tekstur waktu pertama diaplikasikan dia agak seret terutama ruby woo, tp warna yg lain gak terlalu seret, masih cukup lunak untuk di apply... setelah kering, warnanya akan keliatan cakep dan intense.. awetnya juga seharian, meski bagian dalam bibir agak hilang kalo dipake makan dan minum, tetep keliatan masih pake lipstick karena retro matte ini stainning banget ke bibir.. retro matte yg aku punya ruby woo, all fired up, flat out fabulous..ruby woo cakep sih merahnya, cm kayaknya dia terlalu biru untuk aku.. jadi agak tricky pakainya supaya gak keliatan menor banget.",unknown,unknown,unknown,unknown,pos,pos,pos,pos,pos,pos,unknown,unknown,unknown,unknown
3821,32,".. all fired up dan flat out fabulous.. keduanya adalah my personal favorites.. keren banget warnanya, unik dan cakep... mac retromatte selama ini tidak membuat bibirku kering sih krn bibirku termasuk yg tidak bermasalah, tp saranku kalo untuk yg punya bibir kering sebaiknya sebelumnya di exfoliate dan pake lipbalm dulu.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown
6105,34,ini warna merah klasik yang difavoritkan banyak orang.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6105,37,selain itu retro matte ini gak cocok untuk yg bibirnya kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,unknown,unknown
6105,39,staying power cukup oke asal gak buat makan yg gimana2.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6105,40,"kalo buat saya yg makannya cukup heboh, ini lipstick kurang pas buat kondangan.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
6105,41,karena tar warna di innernya bisa hilang dan keliatan  bocel bibirku.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
9306,43,ini warna merah yang cocok dipakai oleh hampir semua warna kulit.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9306,45,"kulitku cenderung medium shades (mac : nc 35 - nc 40) dan sangat bagus pakai warna merah ini, bikin instantly fierce!",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9306,46,"bahkan untuk adikku yang berkulit tan cenderung gelap, jatuhnya justru sangat bagus sayang, teksturnya agak hard to apply karena sangat kering dan bisa bikin bibir kering.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
9306,47,"staying powernya bagus, asal jangan dipakai makan yang terlalu berminyak.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
3636,50,"tapi menurut saya terlalu terang, jadi saya lebih suka russian red.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3636,54,"daripada ruby woo, saya lebih suka warna2 lainnya dari jenis retro matte ini, yaitu flat out fabulous, relentlessly red, sama all fired up.",unknown,unknown,unknown,unknown,pos,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8182,1,"warna nya sheer banget, untung ajah belinya pas diskonan jadi gak terlalu berasa kecewa hehehe..   shade yang saya beli ini warna nya coklat gitu, natural banget.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8182,2,"kemasan nya lumayan cakep, aku suka ama kemasan lippen maybelline yang ini :)  hasil nya ketika di pake emang seperti ada glossy nya gitu, gak over glossy sih tapi bikin bibir keliatan fresh kok :)",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
33445,4,"warnanya susah dicari di brand lain, tahan lama, ga buat bibir kering, ada spf nya, dan nyaman banget dipakenya..  everyone should try this product..",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,pos,pos,pos,pos,unknown,unknown
5053,3,yang paling oke dari lipstik ini adalah kemasannya.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5053,4,warna tube-nya sesuai warna lipstik jadi nggak bakalan susah nyarinya kalau punya beberapa warna.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5053,7,warna tremor ini natural dan bagus untuk dipakai sehari-hari.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5053,8,"nggak mencolok, tapi cukup opaque untuk mewarnai bibir yang pigmented.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
5053,10,setelah beberapa lama agak bikin bibir kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
28963,1,one of my favourite nude matte lippie..i love nude lipstick coz i love smokey eyes&amp;natural.. (+)harganya affordable..g murah bgt tp cukup murah untuk kualitas ckp bagus.,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
28963,2,(+)gampang didapat (+)warnanya pink nude..pas bgt di bibir aku..g pucet tp g bold..gorgeous (+)teksturnya smooth bgt..like a satin (+)hasilnya matte tp g terlalu bikin bibir aku kering..g lgs matte..but lama2 jd matte..pk lip balm dl akan lbh lembab (+)staying power..not bad..lymn sktr4-5 jam asal jgn mkn minum bar bar aja..msh sdkt transfer tp dkt sih (+)packaging nya cantik..red dove colour..my fav..even plastic but looks good&amp;elegan..g ky murahan..  i dont think have any cons..love it,unknown,unknown,pos,pos,unknown,pos,pos,unknown,pos,pos,neg,pos,unknown,unknown
5261,1,"sempat khawatir kalau formula matte ini akan membuat bibir saya kering, ternyata tidak!",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,pos,unknown,unknown
5261,2,pigmented dan mudah diaplikasikan.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
5261,4,"warnanya deep red, dan setelah touch up beberapa kali akan makin bagus dan intense warnanya.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3216,2,"suka banget teksturnya lembut dan gampang di aplikasiinnya dan juga mudah di hapus, udah gitu kalo dipake makan dan minum gak gampang hilang.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
4243,4,jatuh cinta sama lime crime unknown kalau suedeberry &amp; pink velvet habis pasti beli lagi dan akan coba red velvet &amp; riot unknown warnanya awet banget walaupun setelah makan dan minum berkali-kali unknown seharian cukup 1x oles dan tahan sampai sore unknown recomended !!,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown
3408,6,pertama produk ini memiliki bau yang agak aneh.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg
3408,7,"setelah itu waktu dipakai memang sangat pigmented, tapi waktu proses kering (berubah jadi matte) liquid lipstick ini langsung terasa menarik bibir.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,neg,unknown,unknown
3408,8,"sebaiknya kalau mau menggunakan produk ini gunakan lipbalm atau scrub terlebih dahulu bibir, supaya tidak terlihat garis pecah- pecah",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
4223,10,"warnanya cakep banget di semua jenis warna bibir, abis makan minum gak perlu nambahin lagi.. saya punya utopia sama red velvet.. cuma ya gitu, karna harganya gak murah jadi disayang banget.. jarang dipake :')",neg,neg,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6598,12,warna nya bagus suka banget jarang2 ada warna kaya gini dan tahan lamaa walaupun seharian dipake tapi gak gampang ilang.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
6598,13,gak nyesel cobain beli ini walaupun harganya cukup mahal tapi nya sangat worth it,neg,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4149,14,"aku pakai lime crime seri ini karena pas nikahan , aku pakai ini.. ternyata hasilnya cetar membahana .. warna merahnya fav banget deh.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2128,1,selalu penasaran dengan lipstick matte karena jarang menemukan yang cocok alias bikin bibir kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
2128,2,"dan ternyata lipstick ini juga bikin bibir saya kering setelah pemakaian lebih dari 4 jam, walau masih bisa di-handle.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
2128,4,"pigmented, tapi agak susah aplikasinya.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
2128,5,"warnanya unik sekali, tidak pernah punya lipstik dengan warna seperti ini, jadi agak gak pede pakenya.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3272,2,"untuk ukuran lipstik cream, coverage dan ketahanannya lumayan bagus.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown
3272,3,pilihan warna juga beragam dari nudes sampai warna 'mahal' kayak deep red.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3272,5,saya ngerasa lipstik ini cukup lembab dipakai sendiri tanpa perlu lip balm.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
3272,6,"dipakainya juga enak, sekali oles untuk sheer dan bisa dua kali buat tampilan lebih opaque.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown
3305,3,"hasilnya ngga bikin bibir kering, tetep lembab.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown
3305,4,hasilnya pun pigmented banget.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
3305,5,yaah klo keawetannya lumayanlah ya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
8043,10,"anyway, lipstick ini memang bikin lembab, nggak sekering merk sebelah kalo udah lama dipakai.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
8043,12,"lumayan food-proof dan awet, jadi agak susah bersihinnya.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
1516,17,"pigmentation : pigmented banget, dan untungnya ga bikin kering di bibir gw.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,pos,pos,unknown,unknown
5093,19,"packagingnya lucu, matte dan pink gitu cuma aku emang ga cocok sama semua produk lipstick maybelline, bikin bibir ku pecah-pecah, walaupun sedikit.",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
